BIZ_NO,END_DATE,STRT_DATE,CLSBZ_GB,STAT_OCR_DATE
6158153083,99991231,20160706,6,
6158153083,20160705,20160630,3,20160623
1298190457,99991231,20200731,5,
1298190457,20131027,20200731,2,
1208710104,99991231,20200731,6,20111031
1208710104,20111101,20200731,3,20101231
1208710574,99991231,20200522,5,
1208710574,20200521,20200731,2,
1248651852,99991231,20151120,6,
1248651852,20151119,20200731,3,20140731
1248651852,20141104,20130513,5,
1248651852,20130512,20200731,2,
2148803206,99991231,20200731,6,
2148803206,20100527,20200731,3,20071231
2208742395,99991231,20150209,6,
2208742395,20150208,20200731,3,20110630
1308625515,99991231,20200731,6,
1308625515,20071227,20200731,3,20070911
5028189252,99991231,20121211,6,
5028189252,20121210,20200731,3,20101019
1348637196,99991231,20161002,6,20160930
1348637196,20161001,20200731,3,20140228
5038175386,99991231,20210222,5,
5038175386,20210221,20201102,2,
4098194738,99991231,20160104,6,
4098194738,20160103,20200731,3,20120930
2148803545,99991231,20200731,6,
2148803545,20131027,20200731,3,20101004
1318601350,99991231,20200731,6,
1318601350,20100624,20200731,3,20070608
5068160413,99991231,20200731,5,
5068160413,20090108,20200731,2,
1198196487,99991231,20200731,6,
1198196487,20120802,20200731,3,20081020
1108177009,99991231,20131028,5,
1108177009,20131027,20200731,2,
1348637556,99991231,20121211,6,
1348637556,20121210,20121105,3,20100131
1348637556,20121104,20200731,5,
1348637556,20091207,20200731,2,
2118795544,99991231,20151204,6,
2118795544,20151203,20200731,3,20151112
2118795544,20151126,20151015,5,
2118795544,20151014,20150508,2,
5058147362,99991231,20151015,5,
5058147362,20151014,20150923,2,
2278113813,99991231,20190528,6,
2278113813,20190527,20200731,3,20170802
2278113813,20190428,20170828,6,
2278113813,20170827,20200731,3,20141231
6178165979,99991231,20200731,6,
6178165979,20090916,20200731,3,20090425
1388139944,99991231,20160114,5,
1388139944,20160113,20200731,2,
4088173346,99991231,20150506,6,20150427
4088173346,20150505,20200731,3,20130913
1288620803,99991231,20171124,5,
1288620803,20171123,20200731,2,
1238609818,99991231,20131028,5,
1238609818,20131027,20200731,2,
4168155937,99991231,20200731,6,
4168155937,20080218,20200731,3,20070630
2048602846,99991231,20200731,6,
2048602846,20090730,20200731,3,20080630
2048602846,20081210,20200731,2,
1228195617,99991231,20200731,5,
1228195617,20120802,20200731,2,
3088125355,99991231,20200731,6,20101018
3088125355,20101017,20200731,3,20100331
6108166400,99991231,20200731,6,
6108166400,20111031,20200731,3,20110531
2148808216,99991231,20131209,6,
2148808216,20131208,20131204,3,20131128
2148808201,99991231,20161208,5,
2148808201,20161207,20200731,2,
2148808201,20161121,20121211,5,
2148808201,20121210,20200731,2,
2148808201,20121104,20200731,5,
2148808201,20120502,20200731,2,
2148808201,20120206,20200731,5,
2148808201,20111130,20200731,2,
2148808201,20110501,20200731,5,
2148808201,20100527,20200731,2,
1268603680,99991231,20130405,6,
1268603680,20130404,20200731,3,20101031
1248656293,99991231,20131010,6,
1248656293,20131009,20200731,3,20080331
1208716563,99991231,20151028,6,
1208716563,20151027,20200731,3,20110825
1268603939,99991231,20200731,5,
1268603939,20131027,20200731,2,
1268603939,20101031,20200731,5,
1268603939,20100913,20200731,2,
1068651489,99991231,20130110,5,
1068651489,20130109,20200731,2,
2108159015,99991231,20200731,5,
2108159015,20090730,20200731,2,
1108179045,99991231,20200731,6,
1108179045,20131027,20200731,3,20081001
1208718085,99991231,20200731,6,
1208718085,20131027,20200731,3,20070731
3078126308,99991231,20220214,5,
3078126308,20220213,20220207,2,
4178134560,99991231,20200731,6,20101109
4178134560,20101108,20200731,3,20100827
1418109655,99991231,20140708,6,
1418109655,20140707,20200731,3,20130812
2208751609,99991231,20140714,6,
2208751609,20140713,20200731,3,20130625
2208751609,20140708,20200731,2,
1248657410,99991231,20201215,6,
1248657410,20201214,20200731,3,20151101
5138145180,99991231,20220905,5,
5138145180,20220904,20210913,2,
6138144860,99991231,20200731,5,
6138144860,20131027,20200731,2,
6138144860,20110213,20200731,5,
6138144860,20110103,20200731,2,
6138144860,20100823,20200731,5,
6138144860,20100705,20200731,2,
3178105450,99991231,20140530,6,
3178105450,20140529,20200731,3,20110630
3178105450,20140424,20200731,5,
3178105450,20111101,20200731,2,
2148802153,99991231,20200731,5,
2148802153,20091207,20200731,2,
5028187614,99991231,20131216,5,
5028187614,20131215,20200731,2,
1058711614,99991231,20131028,5,
1058711614,20131027,20200731,2,
1058711614,20130106,20121008,5,
1058711614,20121007,20200731,2,
6158157250,99991231,20200731,6,
6158157250,20110803,20200731,3,20100331
1138624938,99991231,20170328,6,
1138624938,20170327,20200731,3,20131017
1268605107,99991231,20200710,5,
1268605107,20200709,20200731,2,
6178167526,99991231,20200731,6,20101007
6178167526,20101006,20200731,3,20100715
5048173149,99991231,20200731,6,
5048173149,20131027,20200731,3,20080630
1208722065,99991231,20140110,5,
1208722065,20140109,20200731,2,
2148814305,99991231,20131209,6,
2148814305,20131208,20131204,3,20131128
1058712501,99991231,20200731,5,
1058712501,20090730,20200731,2,
2208710684,99991231,20220404,5,
2208710684,20220403,20220127,2,
2208710684,20220126,20220103,5,
2208710684,20220102,20211014,2,
2208710684,20211013,20211005,5,
2208710684,20211004,20210707,2,
2208710684,20210706,20210705,5,
2208710684,20210704,20210114,2,
2208743128,99991231,20150427,6,
2208743128,20150426,20200731,3,20090102
2208743128,20091207,20200731,5,
2208743128,20090222,20200731,2,
4098116824,99991231,20150508,5,
4098116824,20150507,20200731,2,
4098116824,20150208,20130906,5,
4098116824,20130905,20200731,2,
4098116824,20130609,20121211,5,
4098116824,20121210,20200731,2,
1138616248,99991231,20141201,6,
1138616248,20141130,20200731,3,20130930
2048605144,99991231,20120908,6,
2048605144,20120907,20200731,3,20120430
2048605144,20120802,20200731,6,
2048605144,20101206,20200731,3,20100331
2118803978,99991231,20140807,6,
2118803978,20140806,20200731,3,20121119
2118803978,20140708,20121211,5,
2118803978,20121210,20121105,2,
2118803978,20121104,20200731,5,
2118803978,20120802,20200731,2,
1208721902,99991231,20200731,6,
1208721902,20090101,20200731,3,20081204
6178168883,99991231,20200824,5,
6178168883,20200823,20200731,2,
3038149629,99991231,20121105,6,
3038149629,20121104,20121005,3,20120921
5148163333,99991231,20151204,6,
5148163333,20151203,20200731,3,20150331
1018189006,99991231,20200731,5,
1018189006,20090222,20200731,2,
3178106707,99991231,20180223,6,
3178106707,20180222,20200731,3,20161231
2208758145,99991231,20200731,6,
2208758145,20100527,20200731,3,20090630
1228194923,99991231,20200731,6,
1228194923,20090222,20200731,3,20080630
1108176295,99991231,20220207,5,
1108176295,20220206,20210319,2,
1078703032,99991231,20190420,5,
1078703032,20190419,20200731,2,
2128181605,99991231,20150508,5,
2128181605,20150507,20200731,2,
6058185915,99991231,20160311,5,
6058185915,20160310,20200731,2,
2148819130,99991231,20161125,6,
2148819130,20161124,20200731,3,20120331
2148819130,20151129,20200731,5,
2148819130,20120206,20200731,2,
1228198142,99991231,20160715,6,
1228198142,20160714,20200731,3,20141231
2248140403,99991231,20200731,5,
2248140403,20131027,20200731,2,
2248140403,20100222,20200731,5,
2248140403,20100208,20200731,2,
1288155156,99991231,20200731,6,
1288155156,20131027,20200731,3,20090630
2118806392,99991231,20210520,5,
2118806392,20210519,20210106,2,
2148819595,99991231,20200731,5,
2148819595,20090617,20200731,2,
3058190556,99991231,20150210,6,
3058190556,20150209,20150113,3,20130531
2018193023,99991231,20200728,5,
2018193023,20200727,20200720,2,
1068655938,99991231,20200731,5,
1068655938,20111101,20200731,2,
1228198991,99991231,20211122,6,
1228198991,20211121,20211109,3,20211109
3148195633,99991231,20200731,5,
3148195633,20131027,20200731,2,
3148195633,20110111,20200731,5,
3148195633,20101213,20200731,2,
1148664952,99991231,20210531,6,
1148664952,20210530,20210331,3,20210331
1098611604,99991231,20200731,5,
1098611604,20131027,20200731,2,
1298617368,99991231,20171205,5,
1298617368,20171204,20200731,2,
1268608934,99991231,20130610,5,
1268608934,20130609,20200731,2,
5048175206,99991231,20200731,6,
5048175206,20111130,20200731,3,20100331
1288627811,99991231,20200731,5,
1288627811,20131027,20200731,2,
2178119367,99991231,20200731,6,
2178119367,20111101,20200731,3,20090930
1078704986,99991231,20140902,6,
1078704986,20140901,20200731,3,20101206
3168110741,99991231,20200731,6,
3168110741,20120530,20200731,3,20080731
1298163358,99991231,20200218,6,
1298163358,20200217,20200731,3,20141231
2018605446,99991231,20200731,6,
2018605446,20100809,20200731,3,20090518
1078705990,99991231,20200731,6,
1078705990,20111113,20200731,3,20110930
1428111950,99991231,20200731,5,
1428111950,20091207,20200731,2,
5028194866,99991231,20200731,6,
5028194866,20110331,20200731,3,20090630
4108617527,99991231,20200731,6,
4108617527,20101025,20200731,3,20100412
6218174818,99991231,20200122,5,
6218174818,20200121,20200731,2,
4108617508,99991231,20120908,5,
4108617508,20120907,20200731,2,
4108617508,20120530,20200731,6,
4108617508,20111130,20200731,3,20081029
4108617508,20081103,20200731,2,
4168160124,99991231,20200731,5,20111013
4168160124,20111014,20200731,2,20110509
2148800951,99991231,20200731,5,
2148800951,20110131,20200731,2,
2208750522,99991231,20200731,6,
2208750522,20091207,20200731,3,20090220
1048610143,99991231,20200731,5,
1048610143,20100720,20200731,2,
1048610143,20100224,20200731,5,
1048610143,20100114,20200731,2,
1048610143,20091207,20200731,5,
1048610143,20090730,20200731,2,
2148816036,99991231,20141008,6,
2148816036,20141007,20200731,3,20120331
2158710173,99991231,20171020,6,
2158710173,20171019,20200731,3,20140415
1218187448,99991231,20130405,6,
1218187448,20130404,20200731,3,20120430
1318606582,99991231,20220516,5,
1318606582,20220515,20211115,2,
1378183976,99991231,20151015,5,
1378183976,20151014,20150821,2,
1268601697,99991231,20200731,6,
1268601697,20131027,20200731,3,20091231
3018194564,99991231,20200731,5,
3018194564,20101031,20200731,2,
3028120648,99991231,20200731,6,
3028120648,20131027,20200731,3,20100930
3058190124,99991231,20170424,5,
3058190124,20170423,20200731,2,20150415
4098197813,99991231,20131104,6,
4098197813,20131103,20200731,3,20131014
6108189043,99991231,20190708,6,
6108189043,20190707,20200731,3,20171031
1058718000,99991231,20170113,5,
1058718000,20170112,20170111,2,
1058718000,20170110,20170109,5,
1058718000,20170108,20200731,2,
1268610537,99991231,20200731,6,
1268610537,20110301,20200731,3,20100331
3078127501,99991231,20200731,5,
3078127501,20090202,20200731,2,
6108191520,99991231,20200731,6,
6108191520,20100503,20200731,3,20100310
1178164747,99991231,20150703,6,
1178164747,20150702,20200731,3,20130106
3118127984,99991231,20161206,6,
3118127984,20161205,20200731,3,20141231
6178170808,99991231,20200731,6,
6178170808,20131027,20200731,3,20081231
1288629293,99991231,20200723,6,
1288629293,20200722,20200717,3,20200612
1118500758,99991231,20200731,5,
1118500758,20111101,20200731,2,
1208162482,99991231,20131108,6,
1208162482,20131107,20200731,3,20021231
4048121394,99991231,20200731,5,
4048121394,20131027,20200731,2,
4048121394,20090222,20200731,5,
4048121394,20080728,20200731,2,
3148159239,99991231,20150710,6,
3148159239,20150709,20200731,3,20140929
1108178027,99991231,20200731,5,
1108178027,20100114,20200731,2,
4088174253,99991231,20200731,6,
4088174253,20100720,20200731,3,20081231
1148665586,99991231,20200731,5,
1148665586,20131027,20200731,2,
6038168230,99991231,20200731,5,
6038168230,20100720,20200731,2,
2068186037,99991231,20121211,5,
2068186037,20121210,20121105,2,
1218148708,99991231,20200731,6,
1218148708,20100720,20200731,3,20091231
6058158247,99991231,20210104,5,
6058158247,20210103,20201020,2,
2118811653,99991231,20200731,5,
2118811653,20091207,20200731,2,
6108192024,99991231,20220103,5,
6108192024,20220102,20210208,2,
5088122133,99991231,20181206,5,
5088122133,20181205,20181128,2,
1308633941,99991231,20151014,6,
1308633941,20151013,20200731,3,20150430
5088123243,99991231,20121211,5,
5088123243,20121210,20200731,2,
1318608090,99991231,20200731,6,
1318608090,20090331,20200731,3,20090131
2118812332,99991231,20131028,5,
2118812332,20131027,20200731,2,
2118812332,20130109,20121105,5,
2118812332,20121104,20200731,2,
2118812332,20121004,20200731,5,
2118812332,20120802,20200731,2,
2118812915,99991231,20121211,6,
2118812915,20121210,20121105,3,20090121
1378188291,99991231,20200731,5,
1378188291,20100114,20200731,2,
6058188931,99991231,20150630,6,
6058188931,20150629,20200731,3,20141001
5088113390,99991231,20140714,5,
5088113390,20140713,20200731,2,
5088113390,20140707,20200731,5,
5088113390,20120502,20200731,2,
4118133826,99991231,20180409,5,
4118133826,20180408,20200731,2,
3148159637,99991231,20201229,5,
3148159637,20201228,20201223,2,
4108193137,99991231,20200731,6,
4108193137,20110131,20200731,3,20100930
4118132002,99991231,20160108,5,
4118132002,20160107,20200731,2,20150413
4118132002,20151210,20131209,5,
4118132002,20131208,20200731,2,
6168164661,99991231,20220302,5,
6168164661,20220301,20210831,2,
1208605318,99991231,20130405,6,
1208605318,20130404,20200731,3,20091231
1278610961,99991231,20120911,5,20120907
1278610961,20120910,20200731,2,20120803
1278610961,20120909,20200731,6,20100810
1278610961,20120908,20200731,3,20100517
1148667153,99991231,20130708,6,
1148667153,20130707,20200731,3,20091231
2118813966,99991231,20200731,6,
2118813966,20090730,20200731,3,20081231
1208729068,99991231,20140728,6,
1208729068,20140727,20200731,3,20130521
1388147653,99991231,20121211,5,
1388147653,20121210,20121105,2,
1388147653,20121104,20200731,5,
1388147653,20120701,20200731,2,
1268612802,99991231,20200731,5,
1268612802,20131027,20200731,2,
3138120819,99991231,20131010,6,
3138120819,20131009,20130906,3,20101231
6168166316,99991231,20200424,5,
6168166316,20200423,20200731,2,
1178165445,99991231,20200731,5,
1178165445,20131027,20200731,2,
1178165445,20110213,20200731,5,
1178165445,20110130,20200731,2,
1228601093,99991231,20220516,5,
1228601093,20220515,20211115,2,
1228601093,20211114,20210506,5,
1228601093,20210505,20200731,2,
3058193567,99991231,20200731,5,
3058193567,20100726,20200731,2,
3058193567,20100302,20200731,5,
3058193567,20100222,20200731,2,
3058193607,99991231,20200731,5,
3058193607,20110501,20200731,2,
3058193607,20110331,20200731,6,
3058193607,20110131,20200731,3,20101124
6158164203,99991231,20200731,5,
6158164203,20131027,20200731,2,
2208769507,99991231,20130610,6,
2208769507,20130609,20200731,3,20101031
1328178390,99991231,20200731,5,
1328178390,20110724,20200731,2,
4128134677,99991231,20220203,5,
4128134677,20220202,20210323,2,
6108194546,99991231,20200731,6,
6108194546,20091207,20200731,3,20081231
1178165936,99991231,20210803,5,
1178165936,20210802,20200731,2,
1178165936,20200823,20200731,5,
1178165936,20101227,20200731,2,
1238614946,99991231,20200731,6,
1238614946,20131027,20200731,3,20100331
6168167163,99991231,20200731,5,
6168167163,20101206,20200731,2,
2048610104,99991231,20201104,5,
2048610104,20201103,20200731,2,
1148168900,99991231,20140609,6,
1148168900,20140608,20200731,3,20051231
3148199930,99991231,20131209,5,
3148199930,20131208,20200731,2,
2018608083,99991231,20200731,6,
2018608083,20120206,20200731,3,20100630
3058194299,99991231,20170714,6,
3058194299,20170713,20200731,3,20111231
6158165162,99991231,20140823,6,20140821
6158165162,20140822,20200731,3,20131231
1208685398,99991231,20131209,6,
1208685398,20131208,20200731,3,20120830
1258164073,99991231,20200416,5,
1258164073,20200415,20200408,2,
1298539860,99991231,20180802,6,
1298539860,20180801,20200731,3,20151231
1358528766,99991231,20130812,6,
1358528766,20130811,20200731,3,20101231
1358532649,99991231,20130812,6,
1358532649,20130811,20200731,3,20101231
1398505799,99991231,20190117,6,
1398505799,20190116,20200731,3,20180630
2148822921,99991231,20200731,6,
2148822921,20110331,20200731,3,20101209
2208715374,99991231,20200731,5,
2208715374,20090617,20200731,2,
3038510909,99991231,20200731,5,
3038510909,20101031,20200731,2,
3058182605,99991231,20121005,5,
3058182605,20121004,20120908,2,
5128111654,99991231,20200731,5,
5128111654,20100817,20200731,2,
5128503244,99991231,20120910,5,
5128503244,20120909,20200731,2,
6228502921,99991231,20200731,5,
6228502921,20091216,20200731,2,
2268138617,99991231,20130210,5,20130210
2268138617,20130209,20130206,2,20130206
2268138617,20130205,20120503,5,20120503
2268138617,20120502,20110502,2,20110502
2268138617,20110501,20101101,5,20101101
2268138617,20101031,20090513,2,20090513
1058723745,99991231,20160129,6,
1058723745,20160128,20200731,3,20130630
2148832263,99991231,20190424,5,
2148832263,20190423,20200731,2,
2148832263,20161124,20150209,5,
2148832263,20150208,20200731,2,
2148832263,20150118,20200731,5,
2148832263,20100817,20200731,2,
1068660917,99991231,20200731,6,
1068660917,20111101,20200731,3,20100930
1098614917,99991231,20181211,6,
1098614917,20181210,20200731,3,20180302
1258177035,99991231,20160330,6,
1258177035,20160329,20200731,3,20160104
3058194703,99991231,20141112,5,
3058194703,20141111,20200731,2,
3058194703,20141020,20140804,5,
3058194703,20140803,20200731,2,
3058194703,20140729,20200731,5,
3058194703,20120408,20200731,2,
3058194703,20111106,20200731,5,
3058194703,20110913,20200731,2,
1208729864,99991231,20170804,6,
1208729864,20170803,20200731,3,20150331
4108622511,99991231,20130916,6,20130912
4108622511,20130915,20130912,3,20120711
4098603566,99991231,20180719,6,
4098603566,20180718,20200731,3,20160731
2208648029,99991231,20131209,6,
2208648029,20131208,20200731,3,20121231
1328163150,99991231,20200731,5,
1328163150,20131027,20200731,2,
3088129012,99991231,20200228,6,
3088129012,20200227,20200731,3,20190620
1198611197,99991231,20211202,6,
1198611197,20211201,20210930,3,20210930
1248672240,99991231,20210525,5,
1248672240,20210524,20200731,2,
6088173607,99991231,20200731,6,20120217
6088173607,20120218,20200731,3,20091231
6098185144,99991231,20121005,5,
6098185144,20121004,20200731,2,
4128135152,99991231,20151120,6,
4128135152,20151119,20200731,3,20150701
1308638330,99991231,20200731,6,
3058523846,99991231,20200731,5,
3058523846,20110131,20200731,2,
3148500022,99991231,20220104,5,
3148500022,20220103,20210701,2,
1238533325,99991231,20161116,5,
1238533325,20161115,20200731,2,
1238533325,20150429,20130111,5,
1238533325,20130110,20200731,2,
1238533325,20110117,20200731,5,
1238533325,20100114,20200731,2,
1268524558,99991231,20160603,6,
1268524558,20160602,20200731,3,20151231
1248527715,99991231,20130906,6,
1248527715,20130905,20200731,3,20101231
6058517657,99991231,20190729,5,
6058517657,20190728,20200731,2,
6228505215,99991231,20150130,6,
6228505215,20150129,20200731,3,20140630
2148834882,99991231,20170411,6,
2148834882,20170410,20200731,3,20101231
1198612027,99991231,20200731,5,
1198612027,20120402,20200731,2,
2208707364,99991231,20200731,5,
2208707364,20091207,20200731,2,
1378614834,99991231,20220110,5,
1378614834,20220109,20210706,2,
1378614834,20210705,20210624,5,
1378614834,20210623,20200708,2,
1088186387,99991231,20161209,5,
1088186387,20161208,20200731,2,
6028147611,99991231,20200731,5,
6028147611,20101031,20200731,2,
4098605400,99991231,20191203,5,
4098605400,20191202,20191126,2,
4098605400,20191125,20200731,5,
4098605400,20131124,20200731,2,
4098605400,20111204,20200731,5,
4098605400,20111003,20200731,2,
2148835862,99991231,20210705,6,
2148835862,20210704,20210624,3,20210624
2148835862,20210623,20161110,6,
2148835862,20161109,20161107,3,20161025
6098186181,99991231,20200731,5,
6098186181,20120604,20200731,2,
6098186181,20120104,20200731,5,
6098186181,20110103,20200731,2,
3128604674,99991231,20170413,5,
3128604674,20170412,20170401,2,
2148836779,99991231,20150210,6,
2148836779,20150209,20200731,3,20140131
1078716236,99991231,20200731,5,20110622
1078716236,20110623,20200731,2,20110302
2148836804,99991231,20200731,6,
2148836804,20111130,20200731,3,20101231
2048612422,99991231,20200731,6,
2048612422,20131027,20200731,3,20100930
2048612422,20101031,20200731,2,
6098186497,99991231,20200731,5,
6098186497,20120802,20200731,2,
6218165847,99991231,20190528,5,
6218165847,20190527,20200731,2,
1148526757,99991231,20140110,6,
1148526757,20140109,20200731,3,20130630
1378193038,99991231,20200731,6,
1378193038,20131027,20200731,3,20090205
6158167840,99991231,20200731,6,
6158167840,20100503,20200731,3,20100324
2148838651,99991231,20121211,5,
2148838651,20121210,20121105,2,
2148838651,20121104,20200731,5,
2148838651,20120402,20200731,2,
6108196715,99991231,20200731,6,
6108196715,20131027,20200731,3,20091025
5108122058,99991231,20200731,6,
5108122058,20131125,20200731,3,20120213
5108122058,20120402,20200731,5,
5108122058,20111130,20200731,2,
2068631482,99991231,20141008,5,
2068631482,20141007,20200731,2,
1388151759,99991231,20200731,5,
1388151759,20131027,20200731,2,
3058197127,99991231,20200731,5,
3058197127,20110703,20200731,2,
1058712758,99991231,20200731,5,
1058712758,20090730,20200731,2,
1288628692,99991231,20200211,5,
1288628692,20200210,20200206,2,
1308632433,99991231,20160818,6,
1308632433,20160817,20200731,3,20080630
1358524907,99991231,20130206,5,
1358524907,20130205,20130110,2,
2018515063,99991231,20161130,5,
2018515063,20161129,20150515,2,
3018193963,99991231,20130708,6,
3018193963,20130707,20200731,3,20121120
3128527739,99991231,20121211,5,
3128527739,20121210,20200731,2,
4028177761,99991231,20130111,6,
4028177761,20130110,20200731,3,20090330
4028179264,99991231,20171222,6,
4028179264,20171221,20141008,3,20140829
4028179264,20141007,20200731,5,
4028179264,20120701,20200731,2,
6088520525,99991231,20150821,6,
6088520525,20150820,20141231,3,
6178161672,99991231,20200731,6,
6178161672,20100817,20200731,3,20071231
5028199503,99991231,20140108,5,
5028199503,20140107,20200731,2,
6178176501,99991231,20160720,5,
6178176501,20160719,20200731,2,
6178176501,20160712,20160106,5,
6178176501,20160105,20200731,2,
6178176501,20151229,20150112,5,
6178176501,20150111,20200731,2,
2098148124,99991231,20140110,6,
2098148124,20140109,20200731,3,20130331
2118824629,99991231,20160219,6,
2118824629,20160218,20200731,3,20141231
2118824686,99991231,20171222,6,
2118824686,20171221,20200731,3,20160630
6178176705,99991231,20160114,5,
6178176705,20160113,20200731,2,
2278507944,99991231,20200713,5,
2278507944,20200712,20200708,2,
1078691048,99991231,20170210,6,
1078691048,20170209,20200731,3,20151231
1078691048,20161107,20200731,6,
1078691048,20110103,20200731,3,20090930
1228187631,99991231,20210706,6,
1228187631,20210705,20210430,3,20210430
1348600684,99991231,20140509,5,
1348600684,20140508,20200731,2,
1378178866,99991231,20200731,5,
1378178866,20131027,20200731,2,
3088120568,99991231,20200731,5,
3088120568,20100224,20200731,2,
2158689921,99991231,20180608,6,
2158689921,20180607,20180510,3,20180504
6218179185,99991231,20121211,6,
6218179185,20121210,20200731,3,20110311
1088187557,99991231,20170113,5,
1088187557,20170112,20200731,2,
2068632083,99991231,20161125,6,
2068632083,20161124,20150508,3,20141231
1218195588,99991231,20130906,6,
1218195588,20130905,20200731,3,20120827
1218195588,20130609,20200731,5,
1218195588,20120402,20200731,2,
1298632151,99991231,20170522,6,
1298632151,20170521,20200731,3,20140331
2118778531,99991231,20220104,5,
2118778531,20220103,20210315,2,
1208738456,99991231,20170818,6,
1208738456,20170817,20200731,3,20140630
2158728033,99991231,20140624,6,
2158728033,20140623,20200731,3,20110331
1208738908,99991231,20190103,5,
1208738908,20190102,20200731,2,
3088130391,99991231,20200731,5,
3088130391,20131027,20200731,2,
5028600077,99991231,20140814,5,
5028600077,20140813,20200731,2,
1198601331,99991231,20200731,6,
1198601331,20120802,20200731,3,20101231
1208700270,99991231,20200731,6,
1208700270,20131027,20200731,3,20081231
4038124535,99991231,20200731,6,
4038124535,20090730,20200731,3,20080605
1078719441,99991231,20211222,6,
1078719441,20211221,20211208,3,20211208
1318613744,99991231,20121211,5,
1318613744,20121210,20200731,2,
1248197756,99991231,20130513,5,
1248197756,20130512,20200731,2,
2118826438,99991231,20150805,6,
2118826438,20150804,20200731,3,20110630
1238617680,99991231,20190605,5,
1238617680,20190604,20190530,2,
5148168658,99991231,20140616,6,
5148168658,20140615,20200731,3,20120814
5068167930,99991231,20200731,6,
5068167930,20131124,20200731,3,20091012
3038154909,99991231,20140607,6,
3038154909,20140606,20200731,3,20101231
2118830738,99991231,20140526,6,
2118830738,20140525,20200731,3,20091231
5118502640,99991231,20200731,5,
5118502640,20111101,20200731,2,
2158728504,99991231,20200731,6,
2158728504,20131027,20200731,3,20100331
1148674561,99991231,20220404,5,
1148674561,20220403,20211026,2,
1278618089,99991231,20121005,5,
1278618089,20121004,20200731,2,
4088182786,99991231,20200731,6,20111124
4088182786,20111125,20200731,3,20020528
1328184290,99991231,20150925,6,
1328184290,20150924,20200731,3,20130731
3148607736,99991231,20200424,6,
3148607736,20200423,20200417,3,20200331
2158729522,99991231,20131028,6,
2158729522,20131027,20200731,3,20110831
1298636628,99991231,20160119,6,
1298636628,20160118,20200731,3,20111212
1348658978,99991231,20200520,5,
1348658978,20200519,20200513,2,
1018649275,99991231,20200731,6,
1018649275,20131027,20200731,3,20101011
1018649275,20101107,20200731,2,
1148675444,99991231,20220830,5,
1148675444,20220829,20220302,2,
1388154950,99991231,20150414,6,
1388154950,20150413,20200731,3,20150331
1138632286,99991231,20200731,6,
1138632286,20131027,20200731,3,20100331
2208786748,99991231,20160111,5,
2208786748,20160110,20200731,2,
6088179028,99991231,20200731,6,
6088179028,20131027,20200731,3,20101231
3128610763,99991231,20131010,5,
3128610763,20131009,20131001,2,
1108187846,99991231,20131028,6,
1108187846,20131027,20130225,3,20130222
1298637966,99991231,20190307,5,
1298637966,20190306,20200731,2,
1248684479,99991231,20150119,6,
1248684479,20150118,20200731,3,20130930
1248685745,99991231,20131028,6,
1248685745,20131027,20121026,3,20100131
6068619640,99991231,20220808,5,
6068619640,20220807,20210809,2,
6138154179,99991231,20220103,5,
6138154179,20220102,20210520,2,
4158126706,99991231,20160111,5,
4158126706,20160110,20200731,2,
1208746053,99991231,20200731,6,
1208746053,20110301,20200731,3,20091229
1268624900,99991231,20161128,5,
1268624900,20161127,20161123,2,
1268624900,20161122,20161114,5,
1268624900,20161113,20200731,2,
1078726942,99991231,20181109,5,
1078726942,20181108,20181102,2,
1078726942,20181101,20200731,3,20180831
1078726942,20181025,20200731,2,
1088189822,99991231,20150909,5,
1088189822,20150908,20200731,2,
1088189822,20150429,20140407,5,
1088189822,20140406,20200731,2,
1218199115,99991231,20140324,6,
1218199115,20140323,20200731,3,20140210
1268625516,99991231,20131028,6,
1268625516,20131027,20200731,3,20130101
1198622388,99991231,20131028,5,
1198622388,20131027,20200731,2,
1198622388,20121230,20121008,5,
1198622388,20121007,20200731,2,
2068637735,99991231,20150410,6,
2068637735,20150409,20150406,3,20141231
3038151125,99991231,20130906,5,
3038151125,20130905,20130812,2,
1248686633,99991231,20220503,5,
1248686633,20220502,20220419,2,
1248686633,20220418,20220405,5,
1248686633,20220404,20220222,2,
1248686633,20220221,20220104,5,
1248686633,20220103,20210616,2,
4098611275,99991231,20190325,6,
4098611275,20190324,20200731,3,20140930
1018651413,99991231,20131223,5,
1018651413,20131222,20200731,2,
2148800378,99991231,20211124,6,
2148800378,20211123,20211028,3,20211028
3018605111,99991231,20140530,5,
3018605111,20140529,20140425,2,
1378199406,99991231,20190325,6,
1378199406,20190324,20200731,3,20120731
1198624538,99991231,20200731,6,20191215
1198624538,20200123,20200731,3,20170327
1268626951,99991231,20220103,5,
1268626951,20220102,20210706,2,
1268626951,20210705,20210624,3,20210624
2158736931,99991231,20160111,5,
2158736931,20160110,20200731,2,
2158736931,20160103,20150713,5,
2158736931,20150712,20200731,2,
2158736931,20150702,20150119,5,
2158736931,20150118,20200731,2,
2158736931,20150105,20140714,5,
2158736931,20140713,20200731,2,
6178181848,99991231,20201211,6,
6178181848,20201210,20200731,3,20180331
6078193070,99991231,20200731,6,
6078193070,20100405,20200731,3,20100125
4088184708,99991231,20150901,6,
4088184708,20150831,20150825,3,20150820
4038157147,99991231,20190402,6,
4038157147,20190401,20200731,3,20180904
1198625070,99991231,20180705,6,
1198625070,20180704,20180530,3,20171231
1248713438,99991231,20171124,6,
1248713438,20171123,20171117,3,20171026
