BIZ_NO,CMP_PFIX_NM,CMP_NM,CMP_SFIX_NM,CMP_ENM,BZ_TYP,CMP_SCL,PBCO_GB,PSN_CORP_GB,HDOF_BR_GB,FR_IVST_CORP_YN,VENT_YN,LIST_CD,IND_CD_ORDR,IND_CD1,IND_CD2,IND_CD3,PB_ORG_TYP,MDSCO_PRTC_YN,HDOF_CMP_CD,ESTB_DATE,ESTB_GB,LIST_DATE,MN_BIZ_CONT,NATN_NM,HOMEPAGE_URL,CEO_NM,EMP_CNT
7638100492,(주),호연이엔지,,,M,2,2,1,1,N,N,,10,25991,,,0,N,,20160607,01,,엔클로져 제조,,,남성일,7
7808700451,(주),김포한강주택위탁관리부동산투자회,,"Gimpohangangjutaekwitak Management Real Estate Investment Hoe Co., Ltd.",M,2,2,1,1,N,N,,10,68121,,,0,N,,20160714,01,,부동산개발 및 분양 부동산업,,,김영희,4
7958600567,(주),인화푸드,,"IN HWA FOOD CO., LTD.",M,2,2,1,1,N,Y,,10,47218,,,0,N,,20160816,01,,"절임,반찬 도소매",,www.inwhafood.co.kr,박찬태,17
8138800404,,경인산업,(주),"Kyungin Industry Co., Ltd.",M,2,2,1,1,N,N,,10,46000,,,0,N,,20160325,01,,"고철, 비철, 파지 외 도매 및 소매업 외",,,신용길,4
8508700634,,삼진식품,(주),"Samjinfood Co.,Ltd",M,2,2,1,1,N,N,,10,10211,,,0,N,,20170310,01,,어묵류,,www.samjinfood.com,박용준,193
1908500412,(주),우드맥스,,"Wood Max Co., Ltd.",M,2,2,1,2,N,N,,10,16100,,,0,N,6425484,20170125,01,,"합성수지 제조, 판매업",,,김유현,
1688800643,(주),갑인정보기술,,"Gabinit Co.,Ltd",M,2,2,1,1,N,N,,10,62020,,,0,N,,20170209,01,,"S/W개발, 시스템 구축(SI) 및 컨설팅, 시스템운영유지보수(SM)",,www.gabinit.co.kr,유형록,85
2168117385,(주),강인,,"Gangin Co., Ltd.",M,2,2,1,1,N,Y,,10,30201,,,0,N,,20170210,01,,"특장차 제조, 수출, 수입, 판매업",,,이행섭,2
1358653637,(주),오하바이오텍,,"O Ha Bio-Tech Co., Ltd.",M,2,2,1,1,N,N,,10,20423,,,0,N,,20170213,01,,"화장품 생산,제조,도소매,수출입.판매알선중개,오이엠(OEM),오디엠(ODM)업",,,송순근,4
8248600579,(주),성광에어테크,,"Sungkwang Air Tech Co., Ltd.",M,2,2,1,1,N,N,,10,25112,,,0,N,,20170207,01,,알루미늄 복합덕트 제작업,,,박종세,5
8208800571,(주),비젠,,"BEXEN CO., LTD",M,2,2,1,1,N,N,,10,62000,,,0,N,,20170215,01,,"컴퓨터 및 주변장치, 소프트웨어 도매업",,www.bexen.co.kr,김완호,62
1918100585,(주),넥스플레이,,Nex-play,M,2,2,1,1,N,N,,10,33302,,,0,N,,20170208,01,,조경시설물,,www.nex-play.com,김세진,4
1688100644,,씨앤씨해운,(주),"C&C Shipping Co., Ltd.",M,2,2,1,1,N,N,,10,76190,,,0,N,,20170208,01,,선박대여업,,,타나베히데키,
4308100516,(주),남경엔종합건설,,"Namkyung N General Construction Co., Ltd.",M,2,2,1,1,N,N,,10,41229,,,0,N,,20170209,01,,건축공사업,,,정현,4
6798100601,(주),글로벌스틸,,"Global Steel Co., Ltd.",M,2,2,1,1,N,N,,10,46721,,,0,N,,20170213,01,,철강 및 철강재 판매업,,,정현숙,0
5678700687,(주),쌀알,,"ssal al Co.,Ltd.",M,2,2,1,1,N,N,,10,10751,,,0,N,,20170210,01,,도시락 및 식사용 조리식품 제조업,,,유성룡,5
5268700672,(주),한일페이퍼,,"Hanil Paper Co., Ltd.",M,2,2,1,1,N,N,,10,46799,,,0,N,,20170213,01,,재생원료 구매업,,,정원영,4
1358550690,,범양공조산업(주)화성지점,,"Bumyang Air Conditioning Industry Hwasung Branch Co., Ltd.",M,2,2,1,2,N,N,,10,42310,,,0,N,1145467,20120823,01,,기타설비공사-건설업,,,장종기,
8288800648,(주),에이피알패션,,"APR FASHION Co.,Ltd.",M,2,2,1,1,N,N,,10,14190,,,0,N,,20170214,01,,종합의류,,whoisnerdy.com,이민경,23
5248700545,,미래에셋대우기업인수목적1호,(주),"MIRAE ASSET DAEWOO SPECIAL PURPOSE ACQUISITION 1 CO., LTD",M,2,2,1,1,N,N,A265480,10,66199,,,0,N,,20170215,01,20170526,이 회사는 자본시장과 금융투자업에 관한 법률(이하 자본시장법) 제 373조의2에 따라 설립된 한,,,장병태,
5168100635,(주),태거스,,"taggers, Inc.",M,2,2,1,1,N,Y,,10,58222,,,0,N,,20170216,01,,소프트웨어 개발 및 공급,,www.taggers.io,진희종,10
8838800698,(주),명품세탁,,"LUXURY LAUNDRY CO.,LTD.",M,2,2,1,1,N,N,,10,96912,,,0,N,,20170216,01,,세탁업,,,박진영,7
2658800508,(주),제이비지트레이딩,,JBG TRADING,M,2,2,1,1,N,N,,10,10213,,,0,N,,20170216,01,,"냉동수산물 제조업, 도소매업 및 수출입업",,,윤준혁,3
5178700756,(주),테바,,TEBAH,M,2,2,1,1,N,Y,,10,20499,,,0,N,,20170301,01,,자연분해 싱크대 거름망,,www.barotok.com,최상필,8
8198100946,(주),아이비엠이노베이션,,"IBM Innovation Co., Ltd.",M,2,2,1,1,N,N,,10,72122,,,0,N,,20170217,01,,재활용 처리설비 및 환경관련 엔지니어링,,www.geogrid.kr,박재석,3
3508800688,,나목문화재보존,(주),Namok Conservation of Cultural Heritage,M,2,2,1,1,N,N,,10,73909,,,0,N,,20170216,01,,문화재 보존과학(문화재 수리),,-,이수진,4
1298700544,(주),두양테크,,"Dooyang Tech Co., Ltd.",M,2,2,1,1,N,N,,10,25121,,,0,N,,20170216,01,,산업용보일러 제작업,,,김종수,7
2558100628,(주),영광산업,,yeonggwang industry,M,2,2,1,1,N,N,,10,31114,,,0,N,,20170215,01,,선박도장,,,김창희,179
8718600629,(주),뉴트럴펀드,,"New Teureol Fund Co., Ltd.",M,2,2,1,1,N,N,,10,58222,,,0,N,,20170320,01,,응용소프트웨어개발 및 공급업,,enble.co.kr,김종학,13
7418600653,(주),윈스,,WINS,M,2,2,1,1,N,N,,10,42420,,,0,N,,20170216,01,,"유리, 창호공사",,,김신,6
4458800690,(주),베리잼컴퍼니,,"Berijaem Company Co., Ltd.",M,2,2,1,1,N,N,,10,58200,,,0,N,,20170210,01,,소프트웨어 개발 및 공급업,,www.vryjam.com,박승일,1
7438500588,(주),대륜엘리스,,"Daeryun Alice Co., Ltd.",M,2,2,1,2,N,N,,10,29162,,,0,N,3704021,20100208,01,,승강기-제조업,,www.daeryooneles.co.kr,이기랑,7
2808800680,(주),엠엠엘에이시시,,"MML ACC Co., Ltd",M,2,2,1,1,N,N,,10,46490,,,0,N,,20170221,01,,"가방, 의류 외",,,김민주,4
7738500110,(주),와이케이동그라미안양지점,,"YK DONGRAMI Co.,Ltd. Anyang Branch",M,2,2,1,2,N,N,,10,86102,,,0,N,3215669,20150701,01,,산후조리원-서비스,,,김영광,10
6698700741,(주),대명국제여행사,,"DAEMYEONG INTERNATIONAL TRAVEL AGENCY CO.,LTD.",M,2,2,1,1,N,N,,10,75210,,,0,N,,20170223,01,,일반여행업 및 기타 여행보조업,,,김상기,1
4068164138,(주),준연테크,,"Junyeon Tech Co.,Ltd",M,2,2,1,1,N,N,,10,46521,,,0,N,,20170224,01,,"네트워크설치 및 컨설팅, 정보통신공사업",,,고선희,5
4718100690,(주),밀스톤,,"Mills Tone Co., Ltd.",M,2,2,1,1,N,N,,10,27216,,,0,N,,20170228,01,,자동화 설비 제작,,,이미영,3
6148700611,(주),미래씨앤씨,,"Mirae C&C Co., Ltd.",M,2,2,1,1,N,N,,10,29210,,,0,N,,20170227,01,,축산기구 제조업,,,박병배,0
2318600516,(주),삼주,,SAM JOO,M,2,2,1,1,N,N,,10,31110,,,0,N,,20170223,01,,선박임가공(도장),,,진민용,108
6468700656,(주),한호,,"Hanho Co., Ltd.",M,2,2,1,1,N,N,,10,31114,,,0,N,,20170223,01,,선박부품제조업,,,우종운,5
7608800570,(주),대신방재시스템,,DAESHIN FIRE SYSTEM,M,2,2,1,1,N,N,,10,46532,,,0,N,,20170228,01,,소방기기,,,조용민,3
7588800956,(주),케이엘바이오,,"KL Bio Co., Ltd.",M,2,2,1,1,N,N,,10,46443,,,0,N,,20170302,01,,화장품 수출입업,,www.klbio.net,이준용,0
4328800597,(주),해밀코퍼레이션,,"Haemil Corporation Co., Ltd.",M,2,2,1,1,N,N,,10,46209,,,0,N,,20170307,01,,과일,,,임용석,4
3058639398,(주),더이후,,"The E Hu Co., Ltd.",M,2,2,1,1,N,N,,10,46443,,,0,N,,20170306,01,,화장품 관련 도소매업,,,윤정강,4
8638600822,(주),큐링,,"Q-Ring Co., Ltd.",M,2,2,1,1,N,Y,,10,13109,,,0,N,,20170227,01,,건강관련 섬유 및 의류 제조. 도소매 및 무역업,,,정영훈,
7498800608,,마게바이앤씨,(주),"mageba E&C Co., Ltd.",M,2,2,1,1,N,N,,10,42492,,,0,N,,20170302,01,,"금속구조물창호공사, 시설물유지관리공사, 교량부품 납품",,www.mageba-group.com,한준희,5
4788600658,(주),타일런트스타,,"Tile Run Teu Star Co., Ltd.",M,2,2,1,1,N,N,,10,29199,,,0,N,,20170302,01,,판금 제조 및 판매업,,,김정태,12
6678800631,(주),에버그린이엔지,,"Ever Green ENG Co., Ltd.",M,2,2,1,1,N,N,,10,22211,,,0,N,,20170302,01,,FM PVC 닥트 제조업,,,손경무,2
3998800567,(주),한울엠티에스,,"HANUL MTS Co., Ltd.",M,2,2,1,1,N,N,,10,29193,,,0,N,,20170306,01,,자동화장비 제조,,,김남곤,18
4278700550,(주),삼광솔라,,"Samkwang Solar Co., Ltd.",M,2,2,1,1,N,N,,10,35119,,,0,N,,20170223,01,,태양광발전소 운영,,www.tgenergy.kr,이상환,6
1788100656,(주),다이아몬드스타,,"DIAMOND STAR CO.,LTD.",M,2,2,1,1,N,N,,10,68129,,,0,N,,20170228,01,,부동산개발업,,,김주호,1
4758500443,,케이씨글로벌홀딩스,,KC GLOBAL HOLDINGS,M,2,2,1,2,N,N,,10,46322,,,0,N,2933304,20161103,99,,수산동물 건조 및 염장품-제조업,,,김재유,
6388700636,,케이알솔라,(주),"KR Solar Co,. Ltd.",M,2,2,1,1,N,Y,,10,28909,,,0,N,,20170307,01,,태양광모듈,,www.krsolar.co.kr,최충기,3
2368100777,(주),루미너스,,"Lumiinus Co.,Ltd.",M,2,2,1,1,N,Y,,10,46443,,,0,N,,20170308,01,,화장품 유통,,www.athis.co.kr,조정흠,6
4678700617,(주),프라임넘버투,,PRIME NUMBER2,M,2,2,1,1,N,N,,10,41229,,,0,N,,20170308,01,,건축 공사업,,,장정호,2
2578600726,(주),가평상사,,"Gapyeong International Co., Ltd.",M,2,2,1,1,N,N,,10,49302,,,0,N,,20170308,01,,개별화물업,,,김용대,4
6818100701,(주),목동피에프브이,,"Mokdong PFV Co., Ltd.",M,2,2,1,1,N,N,,10,72121,,,0,N,,20170309,01,,프로젝트 수행에 따른 건설 및 사업 시행,,,박선응,
1818600695,(주),한국블록체인,,"Korea Block Chain Co., Ltd.",M,2,2,1,1,N,N,,10,58222,,,0,N,,20170309,01,,"소프트웨어 개발, 공급, 자문 및 유지보수업",,,최봉순,4
1358700758,(주),트러스에이제11호위탁관리부동산투자회사,,"TRUS A 11 REIT Co., Ltd.",M,2,2,1,1,N,N,,10,68221,,,0,N,,20170310,01,,부동산의 취득 관리 개량 및 처분,,,송명식,
8628600547,(주),오토이글로벌,,"OTOeGlobal Co., Ltd.",M,2,2,1,1,N,N,,10,47121,,,0,N,,20170310,01,,슈퍼마켓 운영업,,,한규성,3
8928100771,(주),닥터워런티,,DR warranty,M,2,2,1,1,N,N,,10,91139,,,0,N,,20170313,01,,"체육, 스포츠 시설 설치, 관리 및 운영업",,,신요한,
7838100711,(주),지에이치씨,,"GHC Co.,Ltd.",M,2,2,1,1,N,N,,10,46592,,,0,N,,20170309,01,,의료기기 판매업,,www.ghccorp.co.kr,윤상준,15
7238800571,,다세움건설,(주),"Daseum Construction Co., Ltd.",M,2,2,1,1,N,N,,10,41229,,,0,N,,20170308,01,,건축공사업,,,박태진,5
4498600626,(주),자임푸드,,"zymefood.co.,ltd",M,2,2,1,1,N,N,,10,10309,,,0,N,,20170308,01,,농.축.수산물 제조가공업,,www.zymefood.com,이명희,9
8618600525,(주),더내추럴코스메틱,,"THE NATURAL COSMETIC CO., LTD.",M,2,2,1,1,N,N,,10,20423,,,0,N,,20170315,01,,"화장품 제조, 판매업",,,박정연,6
5238100593,,골든베이,(주),"GOLDEUNBELEE CO.,LTD. CO.",M,2,2,1,1,N,N,,10,68129,,,0,N,,20170308,01,,부동산 개발업,,,임추연,1
4208800589,(주),성일수산,,"Seongil Fisheries Co., Ltd.",M,2,2,1,1,N,N,,10,46315,,,0,N,,20170307,01,,수산물 무역업,,,김시영,2
6938100683,(주),크로바시스템,,"Clover System Co., Ltd.",M,2,2,1,1,N,N,,10,26299,,,0,N,,20170306,01,,"전자부품, 전자부자재 제조업",,,박시우,0
4638800683,,경남항노화,(주),"Gyeongnam Anti-aging Co., LTD",M,2,2,1,1,N,N,,10,75999,,,0,N,,20170310,01,,관광상품 개발 및 여행서비스,,www.gantiaging.co.kr,김영주,13
7238700477,(주),우노디앤씨,,"Uno D&C Co., Ltd.",M,2,2,1,1,N,N,,10,41111,,,0,N,,20170314,01,,주택 건설 사업,,,유강희,0
4798600781,(주),리비노,,LIVINO Inc.,M,2,2,1,1,N,N,,10,28519,,,0,N,,20170314,01,,가정용 스마트팜,,www.livino.co.kr,장봉수,4
7078800884,(주),설록삼,,"Seolroksam Co., Ltd.",M,2,2,1,1,N,N,,10,46311,,,0,N,,20170314,01,,"농산물의 유통, 가공, 판매",,,양영석,
3378600717,,미앤산업,(주),"Mi& Industry Co., Ltd.",M,2,2,1,1,N,N,,10,20423,,,0,N,,20170314,01,,화장품 제조 및 판매업,,,김지나,
8138700561,(주),코람코가치부가형리테일제3호위탁관리자부동산투자회사,,KORAMCO VALUE-ADD RETAIL JA-REIT 3,M,2,2,1,1,N,N,,10,64201,,,0,N,,20170315,01,,부동산의 취득 관리 개량 및 처분,,,(주)코람코자산신탁,0
3608600721,,코어다,(주),"CoreDAR Co., Ltd.",M,2,2,1,1,N,N,,10,70121,,,0,N,,20170316,01,,전기 전자 공학 연구 개발업,,www.coredar.com,이탁건,4
6778800623,(주),지원플렉스,,"G-onelfex Co.,Ltd",M,2,2,1,1,N,N,,10,22212,,,0,N,,20170314,01,,필름 임가공업,,,김신,5
7838100841,(주),스마트원,,"Smart One CO,.LTD",M,2,2,1,1,N,N,,10,26299,,,0,N,,20170321,01,,전자부품 제조 및 가공업,,,김원용,5
1848800631,(주),비에스바이오테크,,"BS BIOTECH Co., Ltd.",M,2,2,1,1,N,N,,10,46203,,,0,N,,20170314,01,,"배합사료 알선 도,소매업",,,김철식,1
5488800612,(주),건양테크,,"Geon Yang Tech Co.,Ltd.",M,2,2,1,1,N,N,,10,41225,,,0,N,,20170315,01,,기계설비 하도급 공사업,,,조재형,65
1908800621,,좋은일컴퍼니,(주),GOOD THINGS COMPANY CORP,M,2,2,1,1,N,N,,10,58222,,,0,N,,20170320,01,,"소프트웨어 개발, 제작, 생산, 유통 및 서비스업",,kostay.co.kr,김종순,0
8818700754,,사회혁신교육원 협동조합,,Social-innovation  Meta Flatform,M,2,2,1,1,N,N,,10,71530,,,0,N,,20170317,05,,"정책컨설팅, 학술연구, 시민사회 활동가 교육 ",,,김일영,3
6988100771,(주),제이와이에이치이펙트,,"JYH Effect Co., Ltd.",M,2,2,1,1,N,N,,10,68129,,,0,N,,20170315,01,,부동산매매및 임대업,,,정용화,
8318100761,(주),피케이풍력,,"pkwind.,Ltd",M,2,2,1,1,N,Y,,10,41225,,,0,N,,20170316,01,,"풍력발전기설치, 해체공사업",,pkwp.co.kr,김창용외  1명,12
3508700599,,대성엔지니어링,(주),"Daesung Engineering Co., Ltd.",M,2,2,1,1,N,N,,10,42311,,,0,N,,20170316,01,,전기 공사업,,,김종관,4
8288100692,,욱빈아이디종합건설,(주),"Ukbin ID General Construction Co., Ltd.",M,2,2,1,1,N,N,,10,41229,,,0,N,,20170328,01,,건축공사업,,,김기철,6
7078100551,,벅스박스,(주),"Bug`s Box Co.,Ltd.",M,2,2,1,1,N,N,,10,58211,,,0,N,,20170327,01,,게임소프트웨어 제작사업,,www.bugsbox.net,이호성,0
8218100798,(주),기륭이엔지,,GIRYUNG ENG,M,2,2,1,1,N,N,,10,25923,,,0,N,,20170321,01,,선박도장 등,,,김일남,139
4158524079,,케이터링서비스파트너,,Catering Service Partners,M,2,2,1,2,N,N,,10,,,,0,N,1217289,,01,,,,,이상열,0
6998800583,(주),코크렙제40호기업구조조정부동산투자회사,,"KOCREF 40 CR-REIT CO.,LTD.",M,2,2,1,1,N,N,,10,64201,,,0,N,,20170328,01,,"부동산의 취득, 관리, 개량및처분",,,고관호,2
8808800651,(주),히어로네이션,,"HeroNation Co., Ltd.",M,2,2,1,1,N,N,,10,58221,,,0,N,,20170330,01,,시스템 소프트웨어 개발 및 공급업,,www.heronation.net,송창재,8
4318600590,(주),비앤엔코스메틱스,,"B&N COSMETICS Co., Ltd",M,2,2,1,1,N,N,,10,46443,,,0,N,,20170330,01,,"화장품 제조판매원, 내수판매, 무역업",,,강태인,8
4768800578,,아이디컴퍼니,(주),"ID Company Co., Ltd.",M,2,2,1,1,N,N,,10,13213,,,0,N,,20170331,01,,"화섬직 제조 및 도소매, 무역업",,,권영운,2
2658600654,,스마트파워솔루션,(주),SMART POWER SOLUTION Inc.,M,2,2,1,1,N,N,,10,58222,,,0,N,,20170329,01,,유.무선 통신 시스템 및 소프트웨어 개발업,,,송원순,3
5938600656,,엠에이치파트너스,(주),"MH Partners Co., Ltd.",M,2,2,1,1,N,N,,10,68129,,,0,N,,20170327,01,,부동산 개발 및 시행업,,,유태익,1
6138600703,(주),화인텍피앤씨,,"Finetec Panel and Construction CO., LTD.",M,2,2,1,1,N,N,,10,46699,,,0,N,,20170403,01,,조립식 판넬 도소매업,,www.epanel.co.kr,김학규,26
1368700824,,에듀십컨설팅,(주),"Edu Ship Consulting Co., Ltd.",M,2,2,1,1,N,N,,10,85709,,,0,N,,20170501,01,,위탁교육훈련,,-,라원준,4
7828800736,(주),미래우드,,"Mirae Wood Co., Ltd.",M,2,2,1,1,N,N,,10,16102,,,0,N,,20170320,01,,우드그레인 제조업,,WWW.WOODGRAIN.CO.KR,이강섭,9
3918700678,(유),휴잇,,HUIT LLC,M,2,2,1,1,N,N,,10,58220,,,0,N,,20170329,04,,응용소프트웨어 개발,,,이길형,3
3238700618,(주),코비카,,"CoBiCa Co.,Ltd.",M,2,2,1,1,N,Y,,10,20423,,,0,N,,20170801,01,,화장품 연구소 및 화장품 제조업,,www.jay-cos.com,양미정,13
8408700578,(주),케이비김포로지스틱스기업구조조정부동산투자회사,,"K. B Gimpo Logistics Gieobgujojojeongbudong Santujahoesa Co., Ltd.",M,2,2,1,1,N,N,,10,68212,,,0,N,,20160905,01,,"부동산 개발, 부동산 관리",,,김호식,4
1168195024,,더조은컨설팅,(주),The Joeun Consulting Corp,M,2,2,1,1,N,N,,10,85709,,,0,N,,20170410,01,,교육컨설팅 외,,,이영랑,1
5038526694,(주),동광명품도어비산공장,,"Dongkwang Myeongpum Door B San Factory Co., Ltd.",M,2,2,1,2,N,N,,10,25990,,,0,N,2915678,20100915,01,,방화문 제조업,,www.dk-door.co.kr,이명현,30
2908600631,(주),비원테크,,"B Won Tech Co., Ltd.",M,2,2,1,1,N,N,,10,30391,,,0,N,,20170331,01,,자동차 관련부품 제조업 및 도.소매업,,,김명희,0
5488800645,(주),맥스틸,,"Max Til Co., Ltd.",M,2,2,1,1,N,N,,10,26329,,,0,N,,20170405,01,,"컴퓨터 및 주변기기 제조,도소매 및 수출입업",,www.Maxtill.co.kr,박재관,8
6058634880,(주),경성알엔티,,"Gyeongseong R. N T Co., Ltd.",M,2,2,1,1,N,N,,10,22192,,,0,N,,20210116,01,,산업용 고무제품의 제조 및 판매업,,,하명호,1
4988700718,(주),꼼바어페럴,,"Kkomba Apparel Co., Ltd.",M,2,2,1,1,N,N,,10,14191,,,0,N,,20170407,01,,의류 제조 도소매업,,9comma.com,박갑순,4
6848600888,,윤진메디칼,(주),"Yunjin Medical Co., Ltd.",M,2,2,1,1,N,N,,10,46441,,,0,N,,20170405,01,,의약품 도소매업,,,김도운,3
2218700646,(주),건일설비배관,,"KUNIL CO., LTD.",M,2,2,1,1,N,N,,10,29133,,,0,N,,20170411,01,,밸브 및 배관 자재 제조 및 판매업,,,김완현,1
3758100669,(주),세종건설산업,,"Sejong Construction Industry Co., Ltd.",M,2,2,1,1,N,N,,10,41229,,,0,N,,20170412,01,,건축공사업,,,문준식외  1명,5
6098625758,(주),다원산업,,DAWON,M,2,2,1,1,N,N,,10,32091,,,0,N,,20170411,01,,금속가구 제조업,,www.dawon.org,이상욱,1
6208800684,(주),혜원이엔지,,HWENG,M,2,2,1,1,N,N,,10,29271,,,0,N,,20170411,01,,반도체 및 엘씨디장비 제조업,,,이민철,0
6878600591,(주),제이디건설,,"JD Construction Co., Ltd.",M,2,2,1,1,N,N,,10,42132,,,0,N,,20170412,01,,철근콘크리트공사업,,,정민규,3
8098100707,(주),상원시스템,,"Sangwon System Co., Ltd.",M,2,2,1,1,N,N,,10,28422,,,0,N,,20170413,01,,조명기기 제조 및 판매업,,,조성집,3
7438500652,,마시짐송도트리플스트리트점,,Mashi Gym Songdo Triple Street Branch,M,2,2,1,2,N,N,,10,56110,,,0,N,4082993,,01,,"한식 음식점업",,,이동진,
2628500508,,한국뷔르트(주)하남,,"Korea Wuerth Hanam Co., Ltd.",M,2,2,1,2,N,N,,10,46622,,,0,N,1813291,20170404,01,,"공구, 볼트류",,www.kfl.co.kr,김원석,66
7698500203,(주),링코제일경주한수원점,,"Linko Jeil Gyeongju Han Suwon Branch Co., Ltd.",M,2,2,1,2,N,N,,10,47122,,,0,N,1478931,20160119,01,,인쇄 제조,,,최종태,
5848100604,,케이에코텍,(주),"K-Ecotec Co., Ltd.",M,2,2,1,1,N,N,,10,58221,,,0,N,,20170421,01,,"위생관리용역, 청소용역, 시설물유지관리",,,조진원,100
8858800729,(주),와이티티,,"YTT Co., Ltd.",M,2,2,1,1,N,N,,10,73202,,,0,N,,20170424,01,,"한지공예품 디자인, 제조, 유통업",,www.ytti.co.kr,김주성,1
5478700738,(주),저전메탈,,"Jeojeon Metal Co., Ltd.",M,2,2,1,1,N,N,,10,46791,,,0,N,,20170419,01,,"고철,비철,폐전선,특수금속 도소매업",,,변상준,4
3298800724,(주),세라크라,,"Cera Keura Co., Ltd.",M,2,2,1,1,N,N,,10,20411,,,0,N,,20170420,01,,"기능성 유무기복합 코팅제 제조업, 무역업, 도.소매업",,,윤여빈,
8448700788,(주),드림컴퍼니,,"Dream Company Co., Ltd.",M,2,2,1,1,N,N,,10,46522,,,0,N,,20170425,01,,휴대폰 도.소매업,,,정상준,5
1808700613,,하나비엠에스,(주),"HANA BMS Co., Ltd.",M,2,2,1,1,N,N,,10,68211,,,0,N,,20170421,01,,"시설관리, 청소, 경비",,,김정희,2
2448500586,,대한사업(주)부산공장,,"Daehan Business Busan Factory Co., Ltd.",M,2,2,1,2,N,N,,10,22192,,,0,N,1954236,20170401,01,,산업용 비경화고무제품 제조업,,daehan8811@korea.com,류동희외  2명,46
6888100809,,엘리움산업개발,(주),"L Rium Industrial Development Co., Ltd.",M,2,2,1,1,N,N,,10,68129,,,0,N,,20170425,01,,"본 사업부지의 취득(매수인 지위 승계 포함), 사용, 운영 및 관리하는 사업",,,장주철,
8398800712,,써니스마트제육차,(주),"Sunny Smart 6th Co., Ltd.",O,2,2,1,1,N,N,,10,64999,,,0,N,,20170426,01,,주식회사 엘엠에스에 대한 자금의 대여 및 자금의 대여에 따른 대여금채권과 이에 부수하거,,,안창현,1
8928700638,(주),큐나인트레이딩,,"Q Nine Trading Co., Ltd.",M,2,2,1,1,N,N,,10,46103,,,0,N,,20170427,01,,"화장품, 의류, 잡화",,,김준수외  1명,2
3238800537,,글로넷트랜스,(주),"GLONET TRANS CO., LTD.",M,2,2,1,1,N,N,,10,52992,,,0,N,,20170502,01,,국제물류주선,,www.glonet.net,정문영,18
7888100676,(주),새롬디자인,,"Saerom Design Co., Ltd.",M,2,2,1,1,N,N,,10,13221,,,0,N,,20170425,01,,"침구 및 관련제품 제조, 도소매업",,,성민우,9
1348738440,(주),김포양곡주택위탁관리부동산투자회사,,"Gimpo Yanggok REIT Co.,Ltd",M,2,2,1,1,N,N,,10,68221,,,0,N,,20170428,01,,"부동산의 취득, 관리, 개량 및 처분",,,한규근,4
7698600592,,픽스톤,(주),PIXTON,M,2,2,1,1,N,N,,10,46510,,,0,N,,20170428,01,,컴퓨터 주변기기 및 전산소모품 도.소매업,,www.fixton.co.kr,김대운,6
7858700776,(주),들과산,,"Deulgwasan Co., Ltd.",M,2,2,1,1,N,N,,10,02012,,,0,N,,20170502,01,,임업,,,이상윤,12
3638101006,(주),산들약품,,"Sandeul Pharm. Co., Ltd.",M,2,2,1,1,N,N,,10,46441,,,0,N,,20170504,01,,의약품 도소매업,,,김종성,8
5688700657,(주),삼손,,"Samson Co.,Ltd",M,2,2,1,1,N,N,,10,13999,,,0,N,,20170504,01,,산업안전용품 무역업,,,조정채,7
5908100725,(주),세양,,"Seyang Co., Ltd.",M,2,2,1,1,N,N,,10,52991,,,0,N,,20170426,01,,물류유통 및 물류센타업,,,이선우,
1978100768,,에스와이이엔지,(주),"SY ENG Co., Ltd.",M,2,2,1,1,N,N,,10,29141,,,0,N,,20170427,01,,베어링 및 기어 및 동력전달장치 제조업,,,장광식,0
5398600569,,와이에이치홀딩스,(주),"YH Holdings Co.,Ltd",M,2,2,1,1,N,N,,10,68000,,,0,N,,20170124,01,,주거용 건물 개발 및 공급업,,,손영복,1
6108800839,(주),스페이스캔버스,,"SPACECANVAS Co., Ltd.",M,2,2,1,1,N,N,,10,68122,,,0,N,,20170504,01,,"교육장, 스터디룸, 세미나실, 강의룸 등 대관업",,archimate.co.kr,신정헌,0
2388800641,(주),발드르코리아,,"Baldeureu Korea Co., Ltd.",M,2,2,1,1,N,N,,10,46443,,,0,N,,20170511,01,,화장품 판매업,,,신시준,6
3648700623,(주),뉴스큐브,,"News Cube Co., Ltd.",M,2,2,1,1,N,N,,10,63910,,,0,N,,20170523,01,,뉴스제공업,,,최한규,4
2598100708,(주),큐피엠,,"QPM CO.,LTD.",M,2,2,1,1,N,N,,10,68221,,,0,N,,20170508,01,,부동산 컨설팅업,,,김홍렬,3
4968100587,(주),다경모터스,,"Dagyeong Motors Co., Ltd.",M,2,2,1,1,N,N,,10,45120,,,0,N,,20170515,01,,중고자동차 매매 및 알선업,,,김기철,6
8048100639,,태성공업,(주),"Taeseong Industrial Co., Ltd.",M,2,2,1,1,N,N,,10,30391,,,0,N,,20170511,01,,전기자동차관련부품 제조업,,,이정현,5
3158700602,,리움건설,(주),"reeum construction co.,ltd.",M,2,2,1,1,N,N,,10,41222,,,0,N,,20170508,01,,건축공사,,,한주희,9
2718600678,,동우스틸,(주),"DONG WOO STEEL CO.,LTD",M,2,2,1,1,N,N,,10,46800,,,0,N,,20170510,01,,무역업,,,송영욱,7
2818100739,(주),제이제이에프,,"JJF Co., Ltd.",M,2,2,1,1,N,N,,10,10302,,,0,N,,20170512,01,,"김치 제조, 유통, 판매업",,,정철완,11
